Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RainTomorrow
19.03.2013;GoldCoast;19.VII;27.IV;0;NA;NA;SE;56;SE;SE;44;39;68;53;1021.1;1019.8;NA;NA;22.IV;25.I;No;No
20.03.2013;GoldCoast;22.III;26.IX;0;NA;NA;ESE;57;SE;S;37;26;58;68;1022.5;1020.1;NA;NA;25;23.II;No;Yes
21.03.2013;GoldCoast;18.VI;26.V;05.IV;NA;NA;NE;35;SSE;ENE;15;19;73;66;1021.3;1018.3;NA;NA;24.V;25.IV;Yes;Yes
22.03.2013;GoldCoast;20.VII;27.VII;02.VI;NA;NA;NNE;37;SSE;NNE;9;31;91;79;1020.8;1017.6;NA;NA;24.VI;25.III;Yes;No
23.03.2013;GoldCoast;22.V;30.V;0;NA;NA;NNE;39;NW;NNE;13;31;73;73;1018.7;1014.5;NA;NA;26.III;27.IV;No;No
24.03.2013;GoldCoast;23.VII;30.VIII;0;NA;NA;NNE;39;NNW;NNE;22;30;70;70;1017.2;1013.3;NA;NA;27.I;27.V;No;Yes
25.03.2013;GoldCoast;19.IX;28.VII;02.IV;NA;NA;ESE;33;NA;E;0;17;74;70;1017.3;1014.7;NA;NA;25.VIII;27.VIII;Yes;No
26.03.2013;GoldCoast;21.V;28.VIII;0;NA;NA;ESE;31;SSE;ESE;15;17;69;64;1019.6;1017.1;NA;NA;26.IV;27;No;No
27.03.2013;GoldCoast;22.I;28.I;1;NA;NA;ENE;39;E;E;19;20;76;65;1020.3;1017.9;NA;NA;24.V;27;No;Yes
28.03.2013;GoldCoast;20.VI;27;02.VIII;NA;NA;ESE;43;S;E;19;17;81;61;1020.1;1016.5;NA;NA;22.VIII;26.V;Yes;No
29.03.2013;GoldCoast;20.III;29;0;NA;NA;SSE;50;NW;SSE;22;37;61;74;1015.2;1013.2;NA;NA;25;25.IX;No;No
30.03.2013;GoldCoast;20.VIII;27.VIII;0;NA;NA;S;48;S;SE;24;13;65;64;1017.2;1014.1;NA;NA;24;24.VIII;No;No
31.03.2013;GoldCoast;18.IX;27.IV;0;NA;NA;SW;41;NNW;NNW;19;9;69;69;1014.1;1010.9;NA;NA;24.IV;23.VIII;No;Yes
01.04.2013;GoldCoast;19.VIII;27.V;24.II;NA;NA;SSE;39;S;SE;28;31;75;65;1014.4;1012.2;NA;NA;23;25.VI;Yes;No
02.04.2013;GoldCoast;18.VII;27.IX;0;NA;NA;SE;35;S;SE;19;28;60;64;1015.1;1013;NA;NA;23.IX;25.III;No;No
03.04.2013;GoldCoast;19;27.VI;0;NA;NA;SSE;74;S;SE;13;17;62;63;1017.5;1016;NA;NA;25.IV;25;No;No
04.04.2013;GoldCoast;19.II;25.III;0;NA;NA;SE;74;S;S;33;35;69;61;1023;1021.4;NA;NA;22;23.III;No;Yes
05.04.2013;GoldCoast;17.VIII;24.IX;32.6;NA;NA;SE;67;S;SSE;26;35;74;63;1025.6;1023.5;NA;NA;21;24;Yes;Yes
06.04.2013;GoldCoast;18.I;23.VII;02.VI;NA;NA;ESE;54;S;E;30;28;77;76;1024.3;1020.7;NA;NA;20.IX;21.IV;Yes;Yes
07.04.2013;GoldCoast;18.II;25.VIII;01.VIII;NA;NA;SSE;59;S;SSW;20;17;70;66;1021.7;1019.5;NA;NA;21.IX;23.II;Yes;Yes
08.04.2013;GoldCoast;17.IV;26.I;59.8;NA;NA;SE;43;S;SSE;30;30;72;60;1022.5;1020.9;NA;NA;22.VIII;24.VIII;Yes;No
09.04.2013;GoldCoast;18.III;26.I;0;NA;NA;SSE;44;S;SSE;24;26;67;64;1023.5;1020.4;NA;NA;22.IX;24.VI;No;Yes
10.04.2013;GoldCoast;18.I;23.I;6;NA;NA;SSE;54;S;SSE;19;24;91;77;1022;1019;NA;NA;18.VIII;21.IX;Yes;Yes
11.04.2013;GoldCoast;17.IX;25.VIII;05.II;NA;NA;SE;54;S;SE;35;37;71;63;1021.2;1019.9;NA;NA;22.IV;23.VIII;Yes;Yes
12.04.2013;GoldCoast;19.V;24.VIII;2;NA;NA;ESE;74;ENE;SE;31;43;89;69;1021.5;1018.6;NA;NA;20.II;23.IV;Yes;Yes
13.04.2013;GoldCoast;20.I;23.VI;30;NA;NA;SE;70;SSE;SE;41;46;100;99;1016.8;1013.7;NA;NA;20.VII;20.V;Yes;Yes
14.04.2013;GoldCoast;16.VIII;27.V;36;NA;NA;SSE;39;S;SE;15;31;68;70;1013;1010.9;NA;NA;23.IV;25.III;Yes;No
15.04.2013;GoldCoast;17.III;27.IV;0;NA;NA;NNE;31;WNW;NNE;6;24;73;65;1012.5;1008.9;NA;NA;22.VIII;26.II;No;No
16.04.2013;GoldCoast;19.II;29;0;NA;NA;NNW;65;NNW;NNE;15;28;65;76;1012.5;1010.1;NA;NA;24.VI;24.IV;No;Yes
17.04.2013;GoldCoast;16.V;24.IV;32.4;NA;NA;SSE;24;SSE;E;15;15;75;73;1015.3;1012.1;NA;NA;22.III;24.I;Yes;No
18.04.2013;GoldCoast;19.III;29;0;NA;NA;NW;35;NNW;NW;17;15;78;43;1014.3;1010.5;NA;NA;22.VII;28.VIII;No;No
19.04.2013;GoldCoast;15.IV;28.III;0;NA;NA;NW;37;NW;W;9;20;49;24;1012.1;1008.4;NA;NA;22.II;27.VII;No;No
20.04.2013;GoldCoast;16.VI;25.VI;0;NA;NA;WNW;31;NW;W;9;15;60;32;1011.3;1007.6;NA;NA;21.VI;25.II;No;No
21.04.2013;GoldCoast;14.IV;25.VIII;0;NA;NA;SE;44;S;SE;17;33;54;60;1013.8;1011.2;NA;NA;21.IX;24.I;No;No
22.04.2013;GoldCoast;16.III;26.III;0;NA;NA;NNW;35;NW;N;20;26;68;52;1014.3;1010.1;NA;NA;22.I;25.IV;No;No
23.04.2013;GoldCoast;16.IX;28.III;0;NA;NA;NNW;26;N;SE;15;13;70;64;1013;1011.2;NA;NA;23.V;25.VII;No;No
24.04.2013;GoldCoast;17.IX;27;0;NA;NA;S;33;SSE;ESE;26;19;67;54;1018;1015.9;NA;NA;24.IV;25;No;No
25.04.2013;GoldCoast;17.IV;27.III;0;NA;NA;NE;30;WNW;NE;7;24;63;64;1020.1;1017.3;NA;NA;23.IV;25.IV;No;No
26.04.2013;GoldCoast;18.IV;26.VIII;0;NA;NA;ESE;33;SSE;ESE;13;17;71;58;1022.3;1020.6;NA;NA;22.IX;23.VIII;No;No
27.04.2013;GoldCoast;16.VIII;26.II;0;NA;NA;ESE;26;S;E;11;13;63;57;1023.1;1020.2;NA;NA;23.VII;23.III;No;No
28.04.2013;GoldCoast;16.IV;26;0;NA;NA;E;20;WSW;E;9;15;64;56;1021.8;1019.1;NA;NA;22.VII;25.II;No;No
29.04.2013;GoldCoast;17.I;26.VII;0;NA;NA;E;24;SW;ESE;9;15;63;64;1023.5;1021.6;NA;NA;23.V;25.I;No;No
30.04.2013;GoldCoast;17.IX;27.I;0;NA;NA;SE;33;SSE;SE;20;22;70;61;1023.5;1021.4;NA;NA;24.VII;24.VIII;No;No
01.05.2013;GoldCoast;17.V;26.VI;0;NA;NA;NNE;31;SSE;NE;13;15;66;60;1020.8;1017.4;NA;NA;23.VII;25.VI;No;No
02.05.2013;GoldCoast;18;27.VII;0;NA;NA;S;69;NW;SSE;9;52;71;75;1018.7;1018.7;NA;NA;22.V;22.I;No;No
03.05.2013;GoldCoast;16.IX;25;0;NA;NA;S;48;S;SSE;24;24;58;55;1024.6;1021.6;NA;NA;22;22.IX;No;No
04.05.2013;GoldCoast;14.III;27.IX;0;NA;NA;NW;37;NW;WSW;26;13;61;33;1020.9;1015.6;NA;NA;20.II;27.VIII;No;No
05.05.2013;GoldCoast;17.VI;25.I;0;NA;NA;S;41;S;SSE;33;30;67;64;1021.7;1018.6;NA;NA;22.I;22.VII;No;No
06.05.2013;GoldCoast;16.VI;24.II;0;NA;NA;SSE;52;S;SSE;28;35;64;66;1023;1020.7;NA;NA;21.V;22;No;No
07.05.2013;GoldCoast;16.IV;24.IV;0.6;NA;NA;SSE;54;SSE;SSE;31;30;70;57;1025.7;1023.6;NA;NA;20.II;22.IV;No;Yes
08.05.2013;GoldCoast;16.V;24.II;02.II;NA;NA;ESE;52;S;SSE;31;33;66;50;1028.4;1025.7;NA;NA;21.II;23.III;Yes;Yes
09.05.2013;GoldCoast;15.IX;22.II;02.VI;NA;NA;S;52;S;SSE;15;31;67;71;1028.6;1025.8;NA;NA;20.III;21.III;Yes;Yes
10.05.2013;GoldCoast;16.IV;23.VII;06.VIII;NA;NA;SSE;50;S;SE;28;37;75;63;1027.5;1025.2;NA;NA;19.VIII;22.IV;Yes;No
11.05.2013;GoldCoast;15.VIII;22.III;0.2;NA;NA;SSE;57;SSE;S;39;22;85;83;1026.5;1023.9;NA;NA;19.V;19.IV;No;Yes
12.05.2013;GoldCoast;16.II;22.IX;06.VIII;NA;NA;SE;54;S;SSE;30;22;74;75;1025.3;1022.2;NA;NA;20.I;21.IX;Yes;Yes
13.05.2013;GoldCoast;17.III;21.IX;23.II;NA;NA;ESE;46;S;SSE;13;15;100;85;1020.7;1016.7;NA;NA;19;20.IX;Yes;Yes
14.05.2013;GoldCoast;17.VIII;23;08.II;NA;NA;WNW;30;NNW;NW;9;17;100;67;1014;1010.3;NA;NA;18.IX;22.VI;Yes;No
15.05.2013;GoldCoast;15.VI;23.VII;0.4;NA;NA;NW;22;WNW;E;15;9;66;54;1014.2;1012.1;NA;NA;18.V;22;No;No
16.05.2013;GoldCoast;16;18.V;0;NA;NA;NW;28;NW;NNW;13;13;64;59;1014.5;1012;NA;NA;17;17.VI;No;No
17.05.2013;GoldCoast;13.VI;23.IX;0;NA;NA;WNW;31;NW;W;13;17;59;32;1016.4;1012;NA;NA;17.VII;23.IV;No;No
18.05.2013;GoldCoast;14.I;22.IX;0;NA;NA;WNW;39;W;WSW;26;15;38;34;1016.3;1011.9;NA;NA;18.IV;22.V;No;No
19.05.2013;GoldCoast;13.III;21;0;NA;NA;WNW;28;WSW;ENE;13;15;39;45;1017.6;1014.8;NA;NA;16.VIII;19.VIII;No;No
20.05.2013;GoldCoast;11.IV;22.II;0;NA;NA;N;24;WNW;NNW;13;11;55;29;1018.6;1015;NA;NA;15.V;21.VIII;No;No
21.05.2013;GoldCoast;11.VII;22;0;NA;NA;NW;19;W;WSW;11;9;53;34;1018.6;1015.1;NA;NA;16.VII;20.IV;No;No
22.05.2013;GoldCoast;13;17;0;NA;NA;N;35;WNW;SW;11;13;66;69;1014.7;1012.4;NA;NA;16.I;16.I;No;Yes
23.05.2013;GoldCoast;13.III;22.VI;01.IV;NA;NA;WNW;33;NW;W;26;15;75;44;1009.3;1006.6;NA;NA;16.IV;21.I;Yes;No
24.05.2013;GoldCoast;14.III;20;0;NA;NA;SSW;67;NW;W;20;28;69;60;1009.3;1006.7;NA;NA;16.IX;17.VIII;No;Yes
25.05.2013;GoldCoast;15;22.I;01.VI;NA;NA;S;63;S;S;30;33;56;52;1017.6;1018.2;NA;NA;18.VII;20.II;Yes;No
26.05.2013;GoldCoast;13.VII;24.V;0;NA;NA;SSE;39;SSW;S;9;22;57;50;1023.9;1021.5;NA;NA;19.III;22.III;No;No
27.05.2013;GoldCoast;14.III;23.IX;0;NA;NA;SSE;43;S;SSE;15;30;61;49;1025.4;1024.2;NA;NA;20.I;22.VI;No;No
28.05.2013;GoldCoast;16.III;21.VII;0.8;NA;NA;SE;59;S;ESE;22;41;89;71;1028.5;1026.8;NA;NA;17.IX;20.VIII;No;Yes
29.05.2013;GoldCoast;17.IX;23.IV;01.VI;NA;NA;SE;54;SE;ESE;24;28;57;58;1030.5;1028.2;NA;NA;20.VIII;21.II;Yes;Yes
30.05.2013;GoldCoast;16.I;22.V;19;NA;NA;ENE;54;S;ENE;28;17;80;75;1028.3;1026.7;NA;NA;18.IX;20.IX;Yes;Yes
31.05.2013;GoldCoast;16.IV;22.V;19;NA;NA;E;48;SSW;ESE;15;24;98;63;1028.2;1025.3;NA;NA;17.VIII;21.VI;Yes;Yes
01.06.2013;GoldCoast;14.VII;22.VIII;01.II;NA;NA;ESE;28;S;SSE;13;9;73;69;1023.8;1019.2;NA;NA;18.IX;21.III;Yes;No
02.06.2013;GoldCoast;15.IX;23.II;0;NA;NA;WNW;56;NNW;NW;15;28;79;70;1013.7;1007.9;NA;NA;18.VII;21.VI;No;No
03.06.2013;GoldCoast;14.III;21.VI;0;NA;NA;S;52;SSW;SSW;20;22;45;39;1015.7;1015.4;NA;NA;18.IV;20.IX;No;No
04.06.2013;GoldCoast;12.IV;23.I;0;NA;NA;S;44;SSW;S;20;24;45;49;1023.2;1021.5;NA;NA;18.V;22.I;No;No
05.06.2013;GoldCoast;15;22.IV;0;NA;NA;SSE;41;S;SSE;22;17;71;67;1025.8;1023.2;NA;NA;19.VI;21.IV;No;No
06.06.2013;GoldCoast;16.II;24;0;NA;NA;SW;17;W;NNE;7;13;77;50;1026.2;1023.4;NA;NA;19.V;22.IX;No;No
07.06.2013;GoldCoast;16.II;24;0;NA;NA;NW;26;NA;NW;0;17;73;49;1025.3;1021.7;NA;NA;19.V;23.I;No;No
08.06.2013;GoldCoast;14.VIII;21.IV;0;NA;NA;SSE;63;SSE;SSE;13;30;80;78;1025.8;1024;NA;NA;19;19.IX;No;Yes
09.06.2013;GoldCoast;17.II;22.I;14.VIII;NA;NA;SSE;57;SSE;SSE;30;37;84;59;1026.2;1023;NA;NA;18.IV;21.III;Yes;No
10.06.2013;GoldCoast;17.VII;19.IX;0.4;NA;NA;S;37;SSE;N;24;7;91;90;1022.5;1020;NA;NA;18.IV;18.VIII;No;Yes
11.06.2013;GoldCoast;16.I;23.VII;13.IV;NA;NA;S;28;WNW;NE;7;11;84;74;1020.2;1017.5;NA;NA;19.III;21.VI;Yes;No
12.06.2013;GoldCoast;17.I;21.IX;0.6;NA;NA;NNW;41;NA;NNW;0;13;99;100;1017.9;1014;NA;NA;19.VI;19.VI;No;Yes
13.06.2013;GoldCoast;16.VIII;21.IX;25.IV;NA;NA;NW;35;NW;NW;11;15;98;71;1011.8;1008.8;NA;NA;18.V;21.I;Yes;No
14.06.2013;GoldCoast;13.IV;21.IV;0;NA;NA;NW;33;NNW;NW;17;20;72;45;1011;1007.6;NA;NA;16.I;20.VIII;No;No
15.06.2013;GoldCoast;11.V;20.IV;0.2;NA;NA;W;41;W;W;22;22;50;40;1010.9;1010.1;NA;NA;15.VIII;19.VIII;No;No
16.06.2013;GoldCoast;10.III;21;0;NA;NA;N;20;NW;NE;13;13;60;49;1014.5;1010.9;NA;NA;15.IV;20.III;No;No
17.06.2013;GoldCoast;10.III;19.IX;0;NA;NA;WNW;35;NW;W;15;22;62;32;1010.8;1007.4;NA;NA;14.VIII;19.V;No;No
18.06.2013;GoldCoast;08.V;20.V;0;NA;NA;W;19;W;ENE;13;9;50;40;1013.3;1011;NA;NA;14.IV;19.III;No;No
19.06.2013;GoldCoast;09.II;19.VI;0;NA;NA;S;41;W;S;9;24;48;39;1017.3;1016.1;NA;NA;15;18.VII;No;No
20.06.2013;GoldCoast;13.VIII;20.II;0;NA;NA;S;43;S;S;24;20;59;54;1020.4;1017.6;NA;NA;16.VI;18.IX;No;Yes
21.06.2013;GoldCoast;13.VII;15.II;02.VI;NA;NA;SSE;30;S;SSW;13;9;94;94;1019.2;1017.4;NA;NA;13.VIII;13.IV;Yes;Yes
22.06.2013;GoldCoast;09.IX;20;7;NA;NA;SSE;46;SW;SSE;7;30;71;52;1021.1;1019.3;NA;NA;15.II;19.II;Yes;No
23.06.2013;GoldCoast;11;21.V;0;NA;NA;S;43;S;SSE;15;30;64;58;1024.1;1021.2;NA;NA;17.I;20.II;No;No
24.06.2013;GoldCoast;10.VIII;21.I;0;NA;NA;WNW;33;SSW;NW;4;22;70;33;1021.5;1017.4;NA;NA;15.III;19.VII;No;No
25.06.2013;GoldCoast;08.III;18.VIII;0;NA;NA;WNW;43;NW;W;17;20;52;37;1017.9;1013.3;NA;NA;14;17.II;No;No
26.06.2013;GoldCoast;08.IX;20.VII;0;NA;NA;W;28;W;W;15;13;55;33;1015.8;1012.7;NA;NA;13.VII;20.II;No;No
27.06.2013;GoldCoast;13.VII;19;0;NA;NA;S;46;S;ENE;20;15;92;99;1017.7;1016.5;NA;NA;17.VI;17.III;No;Yes
28.06.2013;GoldCoast;14.III;21.V;56;NA;NA;S;52;SSW;SSE;11;31;86;77;1020.3;1018.2;NA;NA;16.III;19.IV;Yes;Yes
29.06.2013;GoldCoast;15;20.VI;10.II;NA;NA;SSE;46;S;SSE;17;31;81;66;1021.1;1018.9;NA;NA;18.II;19.II;Yes;Yes
30.06.2013;GoldCoast;14.IV;16.IX;14;NA;NA;S;43;SSW;S;17;17;94;91;1019.6;1017.1;NA;NA;14.VIII;15.I;Yes;Yes
01.07.2013;GoldCoast;13.V;17.IX;14.VIII;NA;NA;S;74;S;S;31;31;94;99;1013.5;1010.1;NA;NA;15.I;16.IV;Yes;Yes
02.07.2013;GoldCoast;15;21;58.4;NA;NA;SSE;80;S;S;31;35;91;69;1014.5;1014.3;NA;NA;17.II;20.III;Yes;No
03.07.2013;GoldCoast;17.I;22.IX;0.6;NA;NA;S;50;S;SSE;20;31;70;70;1022;1021;NA;NA;20.I;21.I;No;No
04.07.2013;GoldCoast;16.IX;22.IX;0;NA;NA;S;26;SSW;ENE;7;15;82;59;1021.8;1017.4;NA;NA;18.IX;22.I;No;No
05.07.2013;GoldCoast;14.VII;23.VII;0;NA;NA;NNE;28;W;NNE;6;24;76;69;1018.1;1014.2;NA;NA;19.VII;22.IV;No;No
06.07.2013;GoldCoast;13.I;23.V;0;NA;NA;SW;19;W;ENE;13;11;63;53;1021.3;1019.3;NA;NA;16.IV;21.IX;No;No
07.07.2013;GoldCoast;12.III;21.V;0;NA;NA;SSE;43;SSE;SSE;30;33;57;60;1026;1024.5;NA;NA;17.IX;20;No;No
08.07.2013;GoldCoast;12.III;21.I;0;NA;NA;SSE;39;S;SE;26;26;61;53;1030.4;1027.7;NA;NA;17.V;19.III;No;No
09.07.2013;GoldCoast;12.VIII;20.V;0;NA;NA;SSE;57;S;S;37;43;57;56;1029.9;1027.5;NA;NA;17.III;19.II;No;No
10.07.2013;GoldCoast;14;17.IX;0.8;NA;NA;SSE;50;S;SSE;24;31;93;77;1030.1;1028.2;NA;NA;14.IX;17.I;No;Yes
11.07.2013;GoldCoast;13.VIII;21.III;02.II;NA;NA;SSE;48;S;SE;15;39;76;68;1031.5;1029.7;NA;NA;16.VIII;18.IV;Yes;No
12.07.2013;GoldCoast;13.IX;21.II;0.2;NA;NA;SE;33;SSW;SE;4;26;81;69;1030;1026.7;NA;NA;16.IV;19.II;No;No
13.07.2013;GoldCoast;11.III;21.VIII;0;NA;NA;SSE;35;SSW;SE;9;20;69;63;1027.8;1025.3;NA;NA;16.IV;19.VII;No;No
14.07.2013;GoldCoast;13.IV;20.II;0;NA;NA;SE;33;SSW;SSE;9;19;80;71;1027;1025.1;NA;NA;16.I;18.VIII;No;Yes
15.07.2013;GoldCoast;14.III;21;03.II;NA;NA;N;33;SSE;ENE;13;15;88;87;1026.5;1024;NA;NA;16.VI;17.IX;Yes;Yes
16.07.2013;GoldCoast;13.VII;21.IX;05.IV;NA;NA;ENE;30;SSW;SE;9;7;84;76;1026.5;1024.4;NA;NA;17.VII;19.VII;Yes;Yes
17.07.2013;GoldCoast;14.VII;20.VIII;04.VI;NA;NA;NW;26;S;E;13;13;89;70;1025.9;1023.2;NA;NA;18.I;20.V;Yes;Yes
18.07.2013;GoldCoast;14.IV;22.II;01.II;NA;NA;E;30;WNW;ESE;9;19;93;75;1024.9;1022.2;NA;NA;17.VII;21.IV;Yes;Yes
19.07.2013;GoldCoast;14.IX;22.II;2;NA;NA;N;33;SSW;ENE;7;11;99;79;1021.8;1017.7;NA;NA;18;21.III;Yes;Yes
20.07.2013;GoldCoast;17.VI;22.VIII;21.II;NA;NA;NW;50;NNW;NE;17;7;98;78;1015.3;1011.4;NA;NA;19.I;19.II;Yes;Yes
21.07.2013;GoldCoast;13.VI;20.VIII;5;NA;NA;NNW;24;WNW;ENE;7;13;61;57;1018.2;1016.2;NA;NA;17.II;19.V;Yes;No
22.07.2013;GoldCoast;12.IV;19.II;0.2;NA;NA;WNW;20;SW;SSW;6;7;74;77;1020.9;1019.8;NA;NA;14.VIII;16.II;No;Yes
23.07.2013;GoldCoast;13;19.VI;02.VIII;NA;NA;WSW;33;WNW;WSW;13;17;59;32;1022.4;1018.5;NA;NA;15.II;19.I;Yes;No
24.07.2013;GoldCoast;08.V;20.V;0;NA;NA;S;44;SSW;S;9;24;49;44;1022.4;1020.6;NA;NA;15.III;20;No;No
25.07.2013;GoldCoast;14.I;21;0;NA;NA;SSE;50;S;SSE;31;35;62;61;1026.4;1024.5;NA;NA;17;19.V;No;No
26.07.2013;GoldCoast;14;22.II;0.2;NA;NA;S;26;S;ESE;13;17;74;67;1027;1024.8;NA;NA;17.V;20.VII;No;No
27.07.2013;GoldCoast;13.IV;22.IX;0.2;NA;NA;S;35;S;SE;13;19;69;60;1028.6;1026.7;NA;NA;18.VIII;21.VI;No;No
28.07.2013;GoldCoast;14.II;22.IV;0.2;NA;NA;SE;52;SE;ESE;26;20;66;65;1028.7;1026.2;NA;NA;20.I;19.VI;No;No
29.07.2013;GoldCoast;14.VIII;22.III;0.6;NA;NA;ESE;52;WSW;S;13;15;92;67;1025.5;1022.4;NA;NA;16.V;19.II;No;Yes
30.07.2013;GoldCoast;13.VIII;22.III;04.VI;NA;NA;S;46;S;SSE;13;11;74;72;1019.4;1015.8;NA;NA;18.VIII;19.II;Yes;Yes
31.07.2013;GoldCoast;12.V;22.IV;02.VIII;NA;NA;S;56;S;S;35;26;68;57;1017.4;1015.6;NA;NA;18.IV;20.VIII;Yes;No
01.08.2013;GoldCoast;14.I;22.VI;0;NA;NA;S;44;S;SSE;20;24;69;59;1019.2;1016.9;NA;NA;18.VI;21.VII;No;No
02.08.2013;GoldCoast;13.I;23;0;NA;NA;NNE;28;NW;NE;11;20;72;62;1019.5;1015.5;NA;NA;17.V;21.V;No;No
03.08.2013;GoldCoast;12.I;23;0;NA;NA;WNW;33;NW;ESE;15;19;43;36;1017.9;1014.4;NA;NA;19.I;21.VI;No;No
04.08.2013;GoldCoast;10.IX;23.II;0;NA;NA;WNW;35;NW;NNW;17;13;57;31;1018.4;1014.7;NA;NA;15.V;23.I;No;No
05.08.2013;GoldCoast;09.VIII;21.VII;0;NA;NA;NNE;26;WNW;NE;11;19;49;51;1020.5;1016.8;NA;NA;17.VIII;20.IX;No;No
06.08.2013;GoldCoast;11.I;24.III;0;NA;NA;NW;24;NW;NW;17;13;56;32;1018.8;1014.1;NA;NA;16.IX;23.VI;No;No
07.08.2013;GoldCoast;10.V;25;0;NA;NA;NW;31;NW;NW;9;19;62;34;1016.1;1011;NA;NA;17;24.III;No;No
08.08.2013;GoldCoast;12.VIII;23.V;0;NA;NA;NW;59;NW;W;26;33;46;21;1010;1007;NA;NA;18.V;21.V;No;No
09.08.2013;GoldCoast;11.I;23;0;NA;NA;S;48;WSW;SE;11;24;45;53;1016.4;1014;NA;NA;17.III;21.VI;No;No
10.08.2013;GoldCoast;09.IX;23.IV;0;NA;NA;WNW;20;WNW;NE;7;15;53;47;1017.2;1015.4;NA;NA;17.III;22.V;No;No
11.08.2013;GoldCoast;12;25.I;0;NA;NA;NNE;30;WNW;NE;9;24;61;64;1019.2;1015.8;NA;NA;17;22.VI;No;No
12.08.2013;GoldCoast;13.VI;25.IX;0;NA;NA;NNW;41;ENE;N;11;28;63;41;1015.8;1009.9;NA;NA;19;24.III;No;No
13.08.2013;GoldCoast;15.I;24.IV;0;NA;NA;SE;41;S;SE;20;26;62;61;1015.3;1014.6;NA;NA;21.VII;22.IX;No;No
14.08.2013;GoldCoast;14;24.II;0;NA;NA;NNE;48;NA;N;0;19;73;77;1017.9;1012.9;NA;NA;21.I;21.IX;No;No
15.08.2013;GoldCoast;15.VII;25.VII;0.8;NA;NA;SSE;67;W;SE;15;19;37;44;1016.6;1015;NA;NA;21.IV;23.VII;No;No
16.08.2013;GoldCoast;11.IX;22.VIII;0.2;NA;NA;S;30;S;SE;20;19;51;58;1023.4;1019.9;NA;NA;18.VIII;20.V;No;No
17.08.2013;GoldCoast;12.VI;23.I;0;NA;NA;N;41;NW;N;17;24;64;58;1019.1;1014.1;NA;NA;18.IX;20.IX;No;No
18.08.2013;GoldCoast;14.VI;24.VIII;0.8;NA;NA;SE;33;S;SE;7;26;76;62;1018.7;1016.1;NA;NA;19.VIII;22.III;No;No
19.08.2013;GoldCoast;13.VI;25.V;0;NA;NA;NW;41;NW;NW;13;20;78;30;1016.4;1010.1;NA;NA;19.IV;25;No;No
20.08.2013;GoldCoast;12.IX;22.III;0;NA;NA;WSW;37;WNW;WSW;11;17;46;19;1013.2;1010.4;NA;NA;18.VII;21.VI;No;No
21.08.2013;GoldCoast;05.VI;21;0;NA;NA;W;30;W;SSE;22;9;28;28;1016.6;1013.1;NA;NA;15;20.I;No;No
22.08.2013;GoldCoast;08.IV;20.IV;0;NA;NA;NE;31;W;NE;9;24;38;37;1017.7;1014.1;NA;NA;15.V;19.IV;No;No
23.08.2013;GoldCoast;07.VII;23.I;0;NA;NA;NW;52;NW;WNW;20;35;43;22;1018.3;1013.7;NA;NA;15.I;22.VI;No;No
24.08.2013;GoldCoast;12.II;23.VII;0;NA;NA;SE;30;W;SE;11;24;34;43;1019.6;1019.3;NA;NA;20.III;22;No;No
25.08.2013;GoldCoast;13.III;23.III;0;NA;NA;ENE;19;WSW;ENE;9;15;59;61;1025.9;1022.7;NA;NA;19.IX;22;No;No
26.08.2013;GoldCoast;13.IX;24.V;0;NA;NA;NNE;35;NW;NE;11;30;65;65;1025;1021.1;NA;NA;20.II;21.IX;No;No
27.08.2013;GoldCoast;13.IV;25.V;0;NA;NA;NW;35;NW;NNE;22;28;63;63;1022.7;1018;NA;NA;20.I;22.VI;No;No
28.08.2013;GoldCoast;13.VIII;26.IV;0;NA;NA;NW;33;NW;NE;24;15;50;63;1020.7;1017.6;NA;NA;21.III;24.I;No;No
29.08.2013;GoldCoast;15;24.IX;0;NA;NA;SE;30;S;SE;20;24;64;63;1024.3;1020.8;NA;NA;21.VIII;22.II;No;No
30.08.2013;GoldCoast;14.IX;24.VI;0;NA;NA;NNE;37;NW;NNE;9;30;60;60;1023.5;1019.4;NA;NA;21;23.II;No;No
31.08.2013;GoldCoast;16.IX;26.V;0;NA;NA;NNE;35;NW;N;20;22;68;61;1022.6;1019;NA;NA;21.V;23.IX;No;No
01.09.2013;GoldCoast;16.VIII;26.II;0;NA;NA;SSE;59;SSE;SSE;24;43;63;64;1025.8;1023.6;NA;NA;23.I;22.VII;No;No
02.09.2013;GoldCoast;16.V;24.IX;0;NA;NA;SSE;50;S;SSE;31;37;62;57;1029.2;1027.1;NA;NA;21.III;23;No;No
03.09.2013;GoldCoast;16.II;23.VI;0.4;NA;NA;SE;65;SE;SSE;41;43;67;48;1031;1029.2;NA;NA;20.II;21.VIII;No;No
04.09.2013;GoldCoast;16.VI;23.IX;0;NA;NA;SE;50;SE;SSE;39;35;54;53;1031.5;1029.5;NA;NA;21.I;21.IX;No;No
05.09.2013;GoldCoast;14.V;24.V;0;NA;NA;S;28;SSE;ESE;24;19;55;53;1030.3;1027.1;NA;NA;21.III;22;No;No
